zip,cust_id,place_name,county,city,state,region
47805,64615.0,Terre Haute,Vigo,Terre Haute,IN,Midwest
48883,64616.0,Shepherd,Isabella,Shepherd,MI,Midwest
98155,27044.0,Seattle,King,Seattle,WA,West
7999,64617.0,Whippany,Morris,Whippany,NJ,Northeast
21782,64618.0,Sharpsburg,Washington,Sharpsburg,MD,South
56266,64619.0,Morgan,Redwood,Morgan,MN,Midwest
62670,41665.0,New Berlin,Sangamon,New Berlin,IL,Midwest
29827,7478.0,Fairfax,Allendale,Fairfax,SC,South
50511,64620.0,Algona,Kossuth,Algona,IA,Midwest
62806,50947.0,Albion,Edwards,Albion,IL,Midwest
28338,64621.0,Ellerbe,Richmond,Ellerbe,NC,South
48430,64622.0,Fenton,Genesee,Fenton,MI,Midwest
10109,64623.0,New York City,New York,New York City,NY,Northeast
68155,15262.0,Omaha,Douglas,Omaha,NE,Midwest
4041,14392.0,Hiram,Oxford,Hiram,ME,Northeast
12308,64624.0,Schenectady,Schenectady,Schenectady,NY,Northeast
15313,64625.0,Beallsville,Washington,Beallsville,PA,Northeast
72757,64626.0,Rogers,Benton,Rogers,AR,South
40346,14530.0,Means,Menifee,Means,KY,South
29138,64627.0,Saluda,Saluda,Saluda,SC,South
81058,64628.0,Manzanola,Otero,Manzanola,CO,West
24482,17710.0,Verona,Augusta,Verona,VA,South
56227,64629.0,Correll,Big Stone,Correll,MN,Midwest
22835,64630.0,Luray,Page,Luray,VA,South
75189,64631.0,Royse City,Rockwall,Royse City,TX,South
16311,51258.0,Carlton,Mercer,Carlton,PA,Northeast
48619,18358.0,Comins,Oscoda,Comins,MI,Midwest
62292,64632.0,Tilden,Randolph,Tilden,IL,Midwest
78561,64633.0,Lasara,Willacy,Lasara,TX,South
24646,64634.0,Rowe,Buchanan,Rowe,VA,South
29334,64635.0,Duncan,Spartanburg,Duncan,SC,South
28359,64636.0,Lumberton,Robeson,Lumberton,NC,South
85295,45802.0,Gilbert,Gilbert,Gilbert,AZ,West
62938,26140.0,Golconda,Pope,Golconda,IL,Midwest
54131,64637.0,Freedom,Outagamie,Freedom,WI,Midwest
43007,64638.0,Broadway,Union,Broadway,OH,Midwest
95550,1581.0,Korbel,Humboldt,Korbel,CA,West
84626,64639.0,Elberta,Utah,Elberta,UT,West
40063,64640.0,Saint Mary,Marion,Saint Mary,KY,South
41540,64641.0,Lick Creek,Pike,Lick Creek,KY,South
51017,64642.0,Craig,Plymouth,Craig,IA,Midwest
31725,64643.0,Brinson,Decatur,Brinson,GA,South
28561,64644.0,New Bern,Craven,New Bern,NC,South
22847,38271.0,Quicksburg,Shenandoah,Quicksburg,VA,South
4219,64645.0,Bryant Pond,Oxford,Bryant Pond,ME,Northeast
74045,64646.0,Maramec,Pawnee,Maramec,OK,South
97494,45513.0,Wilbur,Douglas,Wilbur,OR,West
94121,64647.0,San Francisco,San Francisco,San Francisco,CA,West
50067,64648.0,Decatur,Decatur,Decatur,IA,Midwest
97708,45750.0,Bend,Deschutes,Bend,OR,West
14039,8205.0,Dale,Wyoming,Dale,NY,Northeast
63965,64649.0,Van Buren,Carter,Van Buren,MO,Midwest
3740,2619.0,Bath,Grafton,Bath,NH,Northeast
92831,64650.0,Fullerton,Orange,Fullerton,CA,West
79914,64651.0,El Paso,El Paso,El Paso,TX,South
44178,7477.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
97499,43880.0,Yoncalla,Douglas,Yoncalla,OR,West
44402,36647.0,Bristolville,Trumbull,Bristolville,OH,Midwest
30460,64652.0,Statesboro,Bulloch,Statesboro,GA,South
74447,58300.0,Okmulgee,Okmulgee,Okmulgee,OK,South
4654,64653.0,Machias,Washington,Machias,ME,Northeast
16388,64654.0,Meadville,Crawford,Meadville,PA,Northeast
77003,32347.0,Houston,Harris,Houston,TX,South
48107,64655.0,Ann Arbor,Washtenaw,Ann Arbor,MI,Midwest
74158,64656.0,Tulsa,Tulsa,Tulsa,OK,South
98621,64657.0,Grays River,Wahkiakum,Grays River,WA,West
75011,64658.0,Carrollton,Dallas,Carrollton,TX,South
54475,48347.0,Rudolph,Wood,Rudolph,WI,Midwest
60913,64659.0,Bonfield,Kankakee,Bonfield,IL,Midwest
97141,64660.0,Tillamook,Tillamook,Tillamook,OR,West
36778,51609.0,Snow Hill,Wilcox,Snow Hill,AL,South
44222,64661.0,Cuyahoga Falls,Summit,Cuyahoga Falls,OH,Midwest
30180,64662.0,Villa Rica,Carroll,Villa Rica,GA,South
6838,64663.0,Greens Farms,Greens Farms,Greens Farms,CT,Northeast
35579,64664.0,Oakman,Walker,Oakman,AL,South
46967,64665.0,Onward,Cass,Onward,IN,Midwest
7512,64666.0,Totowa,Passaic,Totowa,NJ,Northeast
88230,55840.0,Dexter,Chaves,Dexter,NM,West
18219,64667.0,Conyngham,Luzerne,Conyngham,PA,Northeast
15005,10023.0,Baden,Beaver,Baden,PA,Northeast
49323,64668.0,Dorr,Allegan,Dorr,MI,Midwest
1843,64669.0,Lawrence,Essex,Lawrence,MA,Northeast
50032,64670.0,Berwick,Polk,Berwick,IA,Midwest
84629,64671.0,Fairview,Sanpete,Fairview,UT,West
13074,64672.0,Hannibal,Oswego,Hannibal,NY,Northeast
5343,64673.0,Jamaica,Windham,Jamaica,VT,Northeast
33620,28809.0,Tampa,Hillsborough,Tampa,FL,South
98824,64674.0,George,Grant,George,WA,West
76681,64675.0,Richland,Navarro,Richland,TX,South
11962,64676.0,Sagaponack,Suffolk,Sagaponack,NY,Northeast
47020,6378.0,Florence,Switzerland,Florence,IN,Midwest
79976,64677.0,El Paso,El Paso,El Paso,TX,South
4848,64678.0,Islesboro,Waldo,Islesboro,ME,Northeast
92623,34041.0,Irvine,Orange,Irvine,CA,West
79053,64679.0,Lazbuddie,Parmer,Lazbuddie,TX,South
62960,64680.0,Metropolis,Massac,Metropolis,IL,Midwest
87113,64681.0,Albuquerque,Bernalillo,Albuquerque,NM,West
47130,64682.0,Jeffersonville,Clark,Jeffersonville,IN,Midwest
11203,64683.0,Brooklyn,Kings,Brooklyn,NY,Northeast
2920,43157.0,Cranston,Providence,Cranston,RI,Northeast
25621,64684.0,Gilbert,Mingo,Gilbert,WV,South
95248,64685.0,Rail Road Flat,Calaveras,Rail Road Flat,CA,West
37873,64686.0,Surgoinsville,Hawkins,Surgoinsville,TN,South
95667,64687.0,Placerville,El Dorado,Placerville,CA,West
53035,64688.0,Iron Ridge,Dodge,Iron Ridge,WI,Midwest
4538,64689.0,Boothbay Harbor,Lincoln,Boothbay Harbor,ME,Northeast
28388,46050.0,Southern Pines,Moore,Southern Pines,NC,South
84738,42602.0,Ivins,Washington,Ivins,UT,West
8067,64690.0,Pedricktown,Salem,Pedricktown,NJ,Northeast
8062,64691.0,Mullica Hill,Gloucester,Mullica Hill,NJ,Northeast
48606,64692.0,Saginaw,Saginaw,Saginaw,MI,Midwest
38381,64693.0,Toone,Hardeman,Toone,TN,South
12115,64694.0,Malden Bridge,Columbia,Malden Bridge,NY,Northeast
30086,64695.0,Stone Mountain,DeKalb,Stone Mountain,GA,South
30281,64696.0,Stockbridge,Henry,Stockbridge,GA,South
32901,1617.0,Melbourne,Brevard,Melbourne,FL,South
50479,64697.0,Thornton,Cerro Gordo,Thornton,IA,Midwest
28699,64698.0,Scotts,Iredell,Scotts,NC,South
75189,64699.0,Royse City,Rockwall,Royse City,TX,South
38232,64700.0,Hornbeak,Obion,Hornbeak,TN,South
20677,64701.0,Port Tobacco,Charles,Port Tobacco,MD,South
66939,64702.0,Courtland,Republic,Courtland,KS,Midwest
85922,64703.0,Blue,Greenlee,Blue,AZ,West
49869,19077.0,Northland,Northland,Northland,MI,Midwest
45101,64704.0,Aberdeen,Brown,Aberdeen,OH,Midwest
38317,64705.0,Bruceton,Carroll,Bruceton,TN,South
62531,64706.0,Edinburg,Christian,Edinburg,IL,Midwest
24973,64707.0,Sarton,Sarton,Sarton,WV,South
43953,64708.0,Steubenville,Jefferson,Steubenville,OH,Midwest
73019,44717.0,Norman,Cleveland,Norman,OK,South
37210,64709.0,Nashville,Davidson,Nashville,TN,South
77988,57451.0,Telferner,Victoria,Telferner,TX,South
69123,64710.0,Brady,Lincoln,Brady,NE,Midwest
68776,53769.0,South Sioux City,Dakota,South Sioux City,NE,Midwest
71048,64711.0,Lisbon,Claiborne,Lisbon,LA,South
53002,64712.0,Allenton,Washington,Allenton,WI,Midwest
63050,64713.0,Hillsboro,Jefferson,Hillsboro,MO,Midwest
68456,64714.0,Utica,Seward,Utica,NE,Midwest
47537,64715.0,Gentryville,Spencer,Gentryville,IN,Midwest
21090,64716.0,Linthicum Heights,Anne Arundel,Linthicum Heights,MD,South
98417,64717.0,Tacoma,Tacoma,Tacoma,WA,West
67003,64718.0,Anthony,Harper,Anthony,KS,Midwest
87176,64719.0,Albuquerque,Bernalillo,Albuquerque,NM,West
12093,64720.0,Jefferson,Schoharie,Jefferson,NY,Northeast
35586,64721.0,Sulligent,Lamar,Sulligent,AL,South
98628,64722.0,Klickitat,Klickitat,Klickitat,WA,West
53806,64723.0,Cassville,Grant,Cassville,WI,Midwest
19390,64724.0,West Grove,Chester,West Grove,PA,Northeast
5350,64725.0,Readsboro,Bennington,Readsboro,VT,Northeast
59642,24525.0,Ringling,Meagher,Ringling,MT,West
17567,64726.0,Reamstown,Lancaster,Reamstown,PA,Northeast
36521,64727.0,Chunchula,Mobile,Chunchula,AL,South
61359,64728.0,Seatonville,Bureau,Seatonville,IL,Midwest
50848,64729.0,Gravity,Taylor,Gravity,IA,Midwest
2739,64730.0,Mattapoisett,Plymouth,Mattapoisett,MA,Northeast
45865,64731.0,Minster,Auglaize,Minster,OH,Midwest
92074,64732.0,Poway,San Diego,Poway,CA,West
56138,64733.0,Hills,Rock,Hills,MN,Midwest
61455,64734.0,Macomb,McDonough,Macomb,IL,Midwest
23521,64735.0,Norfolk,Virginia Beach (city),Norfolk,VA,South
67839,64736.0,Dighton,Lane,Dighton,KS,Midwest
21085,64737.0,Joppa,Harford,Joppa,MD,South
32803,64738.0,Orlando,Orange,Orlando,FL,South
27562,64739.0,New Hill,Wake,New Hill,NC,South
94612,64740.0,Oakland,Alameda,Oakland,CA,West
61025,64741.0,East Dubuque,Jo Daviess,East Dubuque,IL,Midwest
63752,64742.0,Gordonville,Cape Girardeau,Gordonville,MO,Midwest
30238,37238.0,Jonesboro,Clayton,Jonesboro,GA,South
46062,64743.0,Noblesville,Hamilton,Noblesville,IN,Midwest
79357,64744.0,Ralls,Crosby,Ralls,TX,South
66427,29269.0,Frankfort,Marshall,Frankfort,KS,Midwest
38351,64745.0,Lexington,Henderson,Lexington,TN,South
45065,64746.0,South Lebanon,Warren,South Lebanon,OH,Midwest
97225,64747.0,Portland,Washington,Portland,OR,West
76691,64748.0,West,McLennan,West,TX,South
24150,64749.0,Ripplemead,Giles,Ripplemead,VA,South
75076,64750.0,Pottsboro,Grayson,Pottsboro,TX,South
17841,40002.0,Mc Clure,Snyder,Mc Clure,PA,Northeast
16238,64751.0,Manorville,Armstrong,Manorville,PA,Northeast
52036,64752.0,Delaware,Delaware,Delaware,IA,Midwest
80471,9360.0,Pinecliffe,Boulder,Pinecliffe,CO,West
22153,652.0,Springfield,Fairfax,Springfield,VA,South
16509,64753.0,Erie,Erie,Erie,PA,Northeast
93255,64754.0,Onyx,Kern,Onyx,CA,West
54405,14209.0,Abbotsford,Clark,Abbotsford,WI,Midwest
59858,64755.0,Philipsburg,Granite,Philipsburg,MT,West
99584,64756.0,Flat,Yukon-Koyukuk (CA),Flat,AK,West
39044,64757.0,Braxton,Simpson,Braxton,MS,South
47963,64758.0,Morocco,Newton,Morocco,IN,Midwest
28447,64759.0,Ivanhoe,Sampson,Ivanhoe,NC,South
36005,64760.0,Banks,Pike,Banks,AL,South
48003,64761.0,Almont,Lapeer,Almont,MI,Midwest
28457,64762.0,Rocky Point,Pender,Rocky Point,NC,South
25364,64763.0,Charleston,Kanawha,Charleston,WV,South
11041,64764.0,New Hyde Park,Nassau,New Hyde Park,NY,Northeast
19457,64765.0,Parker Ford,Chester,Parker Ford,PA,Northeast
34286,64766.0,North Port,Sarasota,North Port,FL,South
89446,64767.0,Winnemucca,Humboldt,Winnemucca,NV,West
81026,64768.0,Eads,Eads,Eads,CO,West
45238,64769.0,Cincinnati,Hamilton,Cincinnati,OH,Midwest
4253,64770.0,Livermore,Androscoggin,Livermore,ME,Northeast
85083,64771.0,Phoenix,Phoenix,Phoenix,AZ,West
56444,64772.0,Deerwood,Crow Wing,Deerwood,MN,Midwest
97870,31106.0,Richland,Baker,Richland,OR,West
57189,64773.0,Sioux Falls,Minnehaha,Sioux Falls,SD,Midwest
87144,64774.0,Rio Rancho,Sandoval,Rio Rancho,NM,West
5051,64775.0,Newbury,Orange,Newbury,VT,Northeast
48760,64776.0,Silverwood,Lapeer,Silverwood,MI,Midwest
94602,27862.0,Oakland,Alameda,Oakland,CA,West
29412,59302.0,Charleston,Charleston,Charleston,SC,South
10603,64777.0,White Plains,Westchester,White Plains,NY,Northeast
70543,64778.0,Iota,Acadia,Iota,LA,South
51577,64779.0,Walnut,Pottawattamie,Walnut,IA,Midwest
4571,64780.0,Trevett,Lincoln,Trevett,ME,Northeast
65077,64781.0,Steedman,Callaway,Steedman,MO,Midwest
58068,18937.0,Sheldon,Ransom,Sheldon,ND,Midwest
38652,48328.0,New Albany,Union,New Albany,MS,South
60035,64782.0,Highland Park,Lake,Highland Park,IL,Midwest
71443,64783.0,Kurthwood,Vernon,Kurthwood,LA,South
60656,64784.0,Chicago,Cook,Chicago,IL,Midwest
2061,64785.0,Norwell,Plymouth,Norwell,MA,Northeast
21545,64786.0,Mount Savage,Allegany,Mount Savage,MD,South
11231,64787.0,Brooklyn,Kings,Brooklyn,NY,Northeast
92627,64788.0,Costa Mesa,Orange,Costa Mesa,CA,West
76577,64789.0,Thorndale,Milam,Thorndale,TX,South
30018,64790.0,Jersey,Walton,Jersey,GA,South
49706,64791.0,Alanson,Emmet,Alanson,MI,Midwest
22407,64792.0,Fredericksburg,Spotsylvania,Fredericksburg,VA,South
64847,30282.0,Lanagan,McDonald,Lanagan,MO,Midwest
28357,64793.0,Lumber Bridge,Robeson,Lumber Bridge,NC,South
43608,64794.0,Toledo,Lucas,Toledo,OH,Midwest
24603,64795.0,Big Rock,Buchanan,Big Rock,VA,South
18243,64796.0,Pardeesville,Luzerne,Pardeesville,PA,Northeast
21022,64797.0,Brooklandville,Baltimore,Brooklandville,MD,South
43284,64798.0,Columbus,Franklin,Columbus,OH,Midwest
17557,36304.0,New Holland,Lancaster,New Holland,PA,Northeast
4785,24750.0,Van Buren,Aroostook,Van Buren,ME,Northeast
12966,64799.0,North Bangor,Franklin,North Bangor,NY,Northeast
68871,64800.0,Rockville,Sherman,Rockville,NE,Midwest
12433,895.0,Glenford,Ulster,Glenford,NY,Northeast
76701,56917.0,Waco,McLennan,Waco,TX,South
53033,64801.0,Hubertus,Washington,Hubertus,WI,Midwest
33141,64802.0,Miami Beach,Miami-Dade,Miami Beach,FL,South
26531,55596.0,Dellslow,Monongalia,Dellslow,WV,South
25317,64803.0,Charleston,Kanawha,Charleston,WV,South
4619,64804.0,Calais,Washington,Calais,ME,Northeast
54629,64805.0,Fountain City,Buffalo,Fountain City,WI,Midwest
43106,64806.0,Bloomingburg,Fayette,Bloomingburg,OH,Midwest
1655,64807.0,Worcester,Worcester,Worcester,MA,Northeast
41649,37813.0,Martin,Floyd,Martin,KY,South
53810,64808.0,Glen Haven,Grant,Glen Haven,WI,Midwest
71068,64809.0,Ringgold,Bienville,Ringgold,LA,South
29487,64810.0,Wadmalaw Island,Charleston,Wadmalaw Island,SC,South
42634,57416.0,Parkers Lake,McCreary,Parkers Lake,KY,South
2466,64811.0,Auburndale,Middlesex,Auburndale,MA,Northeast
94533,64812.0,Fairfield,Solano,Fairfield,CA,West
76650,64813.0,Irene,Hill,Irene,TX,South
25360,13348.0,Charleston,Kanawha,Charleston,WV,South
67108,64814.0,Mount Hope,Sedgwick,Mount Hope,KS,Midwest
15135,64815.0,Mc Keesport,Allegheny,Mc Keesport,PA,Northeast
15066,64816.0,New Brighton,Beaver,New Brighton,PA,Northeast
71631,64817.0,Banks,Bradley,Banks,AR,South
19344,58464.0,Honey Brook,Chester,Honey Brook,PA,Northeast
68330,64818.0,Cordova,Seward,Cordova,NE,Midwest
45404,64819.0,Dayton,Montgomery,Dayton,OH,Midwest
99160,59963.0,Orient,Ferry,Orient,WA,West
89310,5152.0,Austin,Lander,Austin,NV,West
29530,64820.0,Coward,Florence,Coward,SC,South
4848,7889.0,Islesboro,Waldo,Islesboro,ME,Northeast
77229,64821.0,Houston,Harris,Houston,TX,South
60187,64822.0,Wheaton,DuPage,Wheaton,IL,Midwest
37090,64823.0,Lebanon,Wilson,Lebanon,TN,South
89016,30095.0,Henderson,Clark,Henderson,NV,West
82334,64824.0,Sinclair,Carbon,Sinclair,WY,West
4769,57306.0,Presque Isle,Aroostook,Presque Isle,ME,Northeast
98243,43241.0,Deer Harbor,San Juan,Deer Harbor,WA,West
46041,64825.0,Frankfort,Clinton,Frankfort,IN,Midwest
99607,64826.0,Kalskag,Bethel (CA),Kalskag,AK,West
47618,64827.0,Inglefield,Vanderburgh,Inglefield,IN,Midwest
47512,64828.0,Bicknell,Knox,Bicknell,IN,Midwest
47433,64829.0,Gosport,Owen,Gosport,IN,Midwest
20674,43152.0,Piney Point,St. Mary's,Piney Point,MD,South
60490,64830.0,Bolingbrook,Will,Bolingbrook,IL,Midwest
62889,64831.0,Texico,Jefferson,Texico,IL,Midwest
14550,64832.0,Silver Springs,Wyoming,Silver Springs,NY,Northeast
80166,64833.0,Littleton,Arapahoe,Littleton,CO,West
54874,64834.0,South Range,Douglas,South Range,WI,Midwest
51006,50543.0,Battle Creek,Ida,Battle Creek,IA,Midwest
99573,64835.0,Copper Center,Valdez-Cordova (CA),Copper Center,AK,West
93915,64836.0,Salinas,Monterey,Salinas,CA,West
85385,45424.0,Peoria,Maricopa,Peoria,AZ,West
6467,43324.0,Milldale,Hartford,Milldale,CT,Northeast
73170,64837.0,Oklahoma City,Cleveland,Oklahoma City,OK,South
13360,64838.0,Inlet,Hamilton,Inlet,NY,Northeast
85234,64839.0,Gilbert,Maricopa,Gilbert,AZ,West
64113,42517.0,Kansas City,Jackson,Kansas City,MO,Midwest
34472,64840.0,Ocala,Marion,Ocala,FL,South
71962,64841.0,Okolona,Clark,Okolona,AR,South
73084,12923.0,Spencer,Oklahoma,Spencer,OK,South
78469,64842.0,Corpus Christi,Nueces,Corpus Christi,TX,South
89185,64843.0,Las Vegas,Clark,Las Vegas,NV,West
5819,64844.0,Saint Johnsbury,Caledonia,Saint Johnsbury,VT,Northeast
50130,64845.0,Jewell,Hamilton,Jewell,IA,Midwest
47020,64846.0,Florence,Switzerland,Florence,IN,Midwest
93613,64847.0,Clovis,Fresno,Clovis,CA,West
94912,64848.0,San Rafael,Marin,San Rafael,CA,West
11773,64849.0,Syosset,Nassau,Syosset,NY,Northeast
17362,64850.0,Spring Grove,York,Spring Grove,PA,Northeast
12118,64851.0,Mechanicville,Saratoga,Mechanicville,NY,Northeast
23702,64852.0,Portsmouth,Portsmouth (city),Portsmouth,VA,South
20778,7265.0,West River,Anne Arundel,West River,MD,South
65746,64853.0,Seymour,Webster,Seymour,MO,Midwest
16250,64854.0,Sagamore,Armstrong,Sagamore,PA,Northeast
72199,64855.0,North Little Rock,Pulaski,North Little Rock,AR,South
30629,64856.0,Comer,Madison,Comer,GA,South
76634,64857.0,Clifton,Bosque,Clifton,TX,South
55754,57322.0,Kelly Lake,Kelly Lake,Kelly Lake,MN,Midwest
99202,64858.0,Spokane,Spokane,Spokane,WA,West
48158,64859.0,Manchester,Washtenaw,Manchester,MI,Midwest
85280,64860.0,Tempe,Maricopa,Tempe,AZ,West
17073,64861.0,Newmanstown,Lebanon,Newmanstown,PA,Northeast
8033,9226.0,Haddonfield,Camden,Haddonfield,NJ,Northeast
49047,64862.0,Dowagiac,Cass,Dowagiac,MI,Midwest
22559,64863.0,Supply,Supply,Supply,VA,South
81246,64864.0,Canon City,Fremont,Canon City,CO,West
84513,17176.0,Castle Dale,Emery,Castle Dale,UT,West
10552,56595.0,Mount Vernon,Westchester,Mount Vernon,NY,Northeast
72955,64865.0,Uniontown,Crawford,Uniontown,AR,South
71333,64866.0,Evergreen,Avoyelles,Evergreen,LA,South
1338,64867.0,Buckland,Franklin,Buckland,MA,Northeast
39271,64868.0,Jackson,Hinds,Jackson,MS,South
79954,64869.0,El Paso,El Paso,El Paso,TX,South
13679,26183.0,Redwood,Jefferson,Redwood,NY,Northeast
14024,34182.0,Bliss,Wyoming,Bliss,NY,Northeast
53069,41754.0,Okauchee,Waukesha,Okauchee,WI,Midwest
97623,64870.0,Bonanza,Klamath,Bonanza,OR,West
25213,64871.0,Winfield,Putnam,Winfield,WV,South
97017,64872.0,Colton,Clackamas,Colton,OR,West
34958,10184.0,Jensen Beach,Martin,Jensen Beach,FL,South
71753,17022.0,Magnolia,Columbia,Magnolia,AR,South
85734,64873.0,Tucson,Pima,Tucson,AZ,West
41467,22639.0,Salyersville,Salyersville,Salyersville,KY,South
75779,64874.0,Neches,Anderson,Neches,TX,South
50980,64875.0,Des Moines,Polk,Des Moines,IA,Midwest
4453,64876.0,Lagrange,Penobscot,Lagrange,ME,Northeast
2379,64877.0,West Bridgewater,Plymouth,West Bridgewater,MA,Northeast
66858,64878.0,Lincolnville,Marion,Lincolnville,KS,Midwest
73112,64879.0,Oklahoma City,Oklahoma,Oklahoma City,OK,South
23860,64880.0,Hopewell,Hopewell (city),Hopewell,VA,South
12086,64881.0,Hagaman,Montgomery,Hagaman,NY,Northeast
97112,2920.0,Cloverdale,Tillamook,Cloverdale,OR,West
23837,64882.0,Courtland,Southampton,Courtland,VA,South
46922,64883.0,Delong,Fulton,Delong,IN,Midwest
14143,64884.0,Stafford,Genesee,Stafford,NY,Northeast
43341,64885.0,New Bloomington,Marion,New Bloomington,OH,Midwest
63452,64886.0,Lewistown,Lewis,Lewistown,MO,Midwest
6852,58036.0,Norwalk,Fairfield,Norwalk,CT,Northeast
51554,54556.0,Mineola,Mills,Mineola,IA,Midwest
10550,64887.0,Mount Vernon,Westchester,Mount Vernon,NY,Northeast
43413,64888.0,Cygnet,Wood,Cygnet,OH,Midwest
56518,64889.0,Bluffton,Otter Tail,Bluffton,MN,Midwest
35238,64890.0,Birmingham,Jefferson,Birmingham,AL,South
70141,64891.0,New Orleans,Jefferson,New Orleans,LA,South
69128,60018.0,Bushnell,Kimball,Bushnell,NE,Midwest
17827,64892.0,Freeburg,Snyder,Freeburg,PA,Northeast
32214,64893.0,Jacksonville,Duval,Jacksonville,FL,South
91377,64894.0,Oak Park,Ventura,Oak Park,CA,West
2120,13217.0,Boston,Suffolk,Boston,MA,Northeast
78121,64895.0,La Vernia,Wilson,La Vernia,TX,South
58005,6447.0,Argusville,Cass,Argusville,ND,Midwest
42263,51976.0,Oakville,Oakville,Oakville,KY,South
48723,64896.0,Caro,Tuscola,Caro,MI,Midwest
13094,44657.0,Lysander,Lysander,Lysander,NY,Northeast
90185,52728.0,Los Angeles,Los Angeles,Los Angeles,CA,West
65542,64897.0,Licking,Texas,Licking,MO,Midwest
17941,64898.0,Klingerstown,Schuylkill,Klingerstown,PA,Northeast
1865,64899.0,Nutting Lake,Middlesex,Nutting Lake,MA,Northeast
94153,64900.0,San Francisco,San Francisco,San Francisco,CA,West
95138,64901.0,San Jose,Santa Clara,San Jose,CA,West
22844,64902.0,New Market,Shenandoah,New Market,VA,South
24120,64903.0,Meadows Of Dan,Patrick,Meadows Of Dan,VA,South
20737,64904.0,Riverdale,Prince George's,Riverdale,MD,South
65627,52710.0,Cedarcreek,Taney,Cedarcreek,MO,Midwest
22229,51161.0,Arlington,Arlington,Arlington,VA,South
62979,64905.0,Ridgway,Gallatin,Ridgway,IL,Midwest
40365,64906.0,Pomeroyton,Pomeroyton,Pomeroyton,KY,South
60422,64907.0,Flossmoor,Cook,Flossmoor,IL,Midwest
24888,64908.0,Thorpe,McDowell,Thorpe,WV,South
57371,64909.0,Ree Heights,Hand,Ree Heights,SD,Midwest
35060,64910.0,Docena,Jefferson,Docena,AL,South
59103,64911.0,Billings,Yellowstone,Billings,MT,West
23833,9029.0,Church Road,Dinwiddie,Church Road,VA,South
29680,64912.0,Simpsonville,Greenville,Simpsonville,SC,South
77060,64913.0,Houston,Harris,Houston,TX,South
88573,64914.0,El Paso,El Paso,El Paso,TX,South
82310,64915.0,Jeffrey City,Fremont,Jeffrey City,WY,West
80113,64916.0,Englewood,Arapahoe,Englewood,CO,West
2763,41270.0,Attleboro Falls,Bristol,Attleboro Falls,MA,Northeast
53177,64917.0,Sturtevant,Racine,Sturtevant,WI,Midwest
14301,64918.0,Niagara Falls,Niagara,Niagara Falls,NY,Northeast
25816,64919.0,Blue Jay,Raleigh,Blue Jay,WV,South
56271,64920.0,Murdock,Swift,Murdock,MN,Midwest
37398,64921.0,Winchester,Franklin,Winchester,TN,South
37811,64922.0,Mooresburg,Hawkins,Mooresburg,TN,South
96733,64923.0,Kahului,Maui,Kahului,HI,West
49599,64924.0,Grand Rapids,Kent,Grand Rapids,MI,Midwest
11223,64925.0,Brooklyn,Kings,Brooklyn,NY,Northeast
29147,64926.0,State Park,Richland,State Park,SC,South
40329,64927.0,Haldeman,Rowan,Haldeman,KY,South
81231,64928.0,Gunnison,Gunnison,Gunnison,CO,West
56122,31969.0,Chandler,Murray,Chandler,MN,Midwest
66717,64929.0,Buffalo,Wilson,Buffalo,KS,Midwest
64036,64930.0,Henrietta,Ray,Henrietta,MO,Midwest
26074,64931.0,West Liberty,Ohio,West Liberty,WV,South
77460,49966.0,Nada,Colorado,Nada,TX,South
6601,64932.0,Bridgeport,Fairfield,Bridgeport,CT,Northeast
47731,64933.0,Evansville,Vanderburgh,Evansville,IN,Midwest
61057,64934.0,Nachusa,Lee,Nachusa,IL,Midwest
